id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,index fit,106,41,32,74,378,ship,baseline,monotonic-signal,raise-signal
m002,g002,join width,70,18,42,56,176,watch,edge,drag-penalty,drop-slack
m003,g003,constraint risk,104,61,34,83,415,ship,recovery,confidence-floor,raise-drag
m004,g004,plan drift,81,9,42,13,148,watch,negative,lane-boundary,lower-confidence
m005,g005,index fit,126,56,9,88,551,ship,baseline,monotonic-signal,raise-signal
m006,g006,join width,94,36,15,81,390,ship,edge,drag-penalty,drop-slack
m007,g007,constraint risk,42,10,27,39,104,watch,recovery,confidence-floor,raise-drag
m008,g008,plan drift,64,64,24,9,257,ship,negative,lane-boundary,lower-confidence
m009,g009,index fit,87,23,27,104,330,ship,baseline,monotonic-signal,raise-signal
m010,g010,join width,45,29,30,64,167,watch,edge,drag-penalty,drop-slack
m011,g011,constraint risk,32,51,19,48,189,ship,recovery,confidence-floor,raise-drag
m012,g012,plan drift,73,59,5,32,354,ship,negative,lane-boundary,lower-confidence
m013,g013,index fit,106,66,23,48,429,ship,baseline,monotonic-signal,raise-signal
m014,g014,join width,112,61,34,97,453,ship,edge,drag-penalty,drop-slack
m015,g015,constraint risk,35,77,27,83,261,ship,recovery,confidence-floor,raise-drag
m016,g016,plan drift,88,12,15,67,310,ship,negative,lane-boundary,lower-confidence
m017,g017,index fit,83,52,35,83,331,ship,baseline,monotonic-signal,raise-signal
m018,g018,join width,115,64,4,46,507,ship,edge,drag-penalty,drop-slack
m019,g019,constraint risk,51,54,39,32,176,watch,recovery,confidence-floor,raise-drag
m020,g020,plan drift,110,46,6,60,464,ship,negative,lane-boundary,lower-confidence
m021,g021,index fit,108,9,36,55,289,ship,baseline,monotonic-signal,raise-signal
m022,g022,join width,97,17,11,82,374,ship,edge,drag-penalty,drop-slack
m023,g023,constraint risk,100,75,49,25,328,ship,recovery,confidence-floor,raise-drag
m024,g024,plan drift,61,66,17,74,338,ship,negative,lane-boundary,lower-confidence
m025,g025,index fit,54,13,27,80,187,watch,baseline,monotonic-signal,raise-signal
m026,g026,join width,84,29,12,38,312,ship,edge,drag-penalty,drop-slack
m027,g027,constraint risk,107,56,34,21,352,ship,recovery,confidence-floor,raise-drag
m028,g028,plan drift,78,67,36,90,350,ship,negative,lane-boundary,lower-confidence
m029,g029,index fit,120,75,42,63,447,ship,baseline,monotonic-signal,raise-signal
m030,g030,join width,43,35,5,47,231,ship,edge,drag-penalty,drop-slack
m031,g031,constraint risk,57,34,16,44,235,ship,recovery,confidence-floor,raise-drag
m032,g032,plan drift,50,66,12,34,280,ship,negative,lane-boundary,lower-confidence
m033,g033,index fit,120,14,15,96,439,ship,baseline,monotonic-signal,raise-signal
m034,g034,join width,57,50,39,82,236,ship,edge,drag-penalty,drop-slack
m035,g035,constraint risk,34,52,39,79,168,watch,recovery,confidence-floor,raise-drag
m036,g036,plan drift,70,15,8,69,285,ship,negative,lane-boundary,lower-confidence
m037,g037,index fit,56,69,19,45,294,ship,baseline,monotonic-signal,raise-signal
m038,g038,join width,83,17,5,31,299,ship,edge,drag-penalty,drop-slack
m039,g039,constraint risk,105,45,49,72,330,ship,recovery,confidence-floor,raise-drag
m040,g040,plan drift,31,56,20,41,186,watch,negative,lane-boundary,lower-confidence
m041,g041,index fit,95,64,31,81,401,ship,baseline,monotonic-signal,raise-signal
m042,g042,join width,73,60,17,24,312,ship,edge,drag-penalty,drop-slack
m043,g043,constraint risk,114,77,40,86,462,ship,recovery,confidence-floor,raise-drag
m044,g044,plan drift,50,12,21,66,177,watch,negative,lane-boundary,lower-confidence
m045,g045,index fit,74,17,38,37,179,watch,baseline,monotonic-signal,raise-signal
m046,g046,join width,76,46,27,20,259,ship,edge,drag-penalty,drop-slack
m047,g047,constraint risk,41,10,51,102,92,hold,recovery,confidence-floor,raise-drag
m048,g048,plan drift,115,59,12,49,476,ship,negative,lane-boundary,lower-confidence
m049,g049,index fit,77,51,39,46,262,ship,baseline,monotonic-signal,raise-signal
m050,g050,join width,92,3,12,43,289,ship,edge,drag-penalty,drop-slack
m051,g051,constraint risk,63,33,28,46,217,ship,recovery,confidence-floor,raise-drag
m052,g052,plan drift,52,10,27,82,177,watch,negative,lane-boundary,lower-confidence
m053,g053,index fit,59,71,32,81,304,ship,baseline,monotonic-signal,raise-signal
m054,g054,join width,53,7,36,78,143,watch,edge,drag-penalty,drop-slack
m055,g055,constraint risk,102,45,46,81,339,ship,recovery,confidence-floor,raise-drag
m056,g056,plan drift,86,61,42,31,285,ship,negative,lane-boundary,lower-confidence
m057,g057,index fit,46,72,24,30,240,ship,baseline,monotonic-signal,raise-signal
m058,g058,join width,60,0,17,71,200,ship,edge,drag-penalty,drop-slack
m059,g059,constraint risk,31,51,42,53,122,watch,recovery,confidence-floor,raise-drag
m060,g060,plan drift,64,39,4,67,325,ship,negative,lane-boundary,lower-confidence
m061,g061,index fit,93,71,32,23,348,ship,baseline,monotonic-signal,raise-signal
